name,registeredUsers,year,quarter,state
tawang,5023,2019,1,arunachal-pradesh
lohit,4416,2019,1,arunachal-pradesh
namsai,3153,2019,1,arunachal-pradesh
west siang,2656,2019,1,arunachal-pradesh
lower dibang valley,2314,2019,1,arunachal-pradesh
tirap,2082,2019,1,arunachal-pradesh
791110,8094,2019,1,arunachal-pradesh
791111,7673,2019,1,arunachal-pradesh
791113,5140,2019,1,arunachal-pradesh
791102,5030,2019,1,arunachal-pradesh
790104,3751,2019,1,arunachal-pradesh
792103,3477,2019,1,arunachal-pradesh
792001,3160,2019,1,arunachal-pradesh
791001,3103,2019,1,arunachal-pradesh
790116,2798,2019,1,arunachal-pradesh
791109,2519,2019,1,arunachal-pradesh
papum pare,32800,2019,2,arunachal-pradesh
west kameng,9782,2019,2,arunachal-pradesh
east siang,7319,2019,2,arunachal-pradesh
changlang,6884,2019,2,arunachal-pradesh
tawang,5908,2019,2,arunachal-pradesh
lohit,5485,2019,2,arunachal-pradesh
namsai,3914,2019,2,arunachal-pradesh
west siang,3393,2019,2,arunachal-pradesh
lower dibang valley,2842,2019,2,arunachal-pradesh
tirap,2697,2019,2,arunachal-pradesh
791110,10055,2019,2,arunachal-pradesh
791111,9597,2019,2,arunachal-pradesh
791113,6418,2019,2,arunachal-pradesh
791102,6283,2019,2,arunachal-pradesh
790104,4437,2019,2,arunachal-pradesh
792103,4369,2019,2,arunachal-pradesh
791001,3960,2019,2,arunachal-pradesh
792001,3918,2019,2,arunachal-pradesh
790116,3335,2019,2,arunachal-pradesh
791109,3151,2019,2,arunachal-pradesh
papum pare,38845,2019,3,arunachal-pradesh
west kameng,11186,2019,3,arunachal-pradesh
east siang,8571,2019,3,arunachal-pradesh
changlang,8145,2019,3,arunachal-pradesh
tawang,6553,2019,3,arunachal-pradesh
lohit,6421,2019,3,arunachal-pradesh
namsai,4563,2019,3,arunachal-pradesh
west siang,4101,2019,3,arunachal-pradesh
lower dibang valley,3398,2019,3,arunachal-pradesh
tirap,3099,2019,3,arunachal-pradesh
791110,11834,2019,3,arunachal-pradesh
791111,11464,2019,3,arunachal-pradesh
791113,7593,2019,3,arunachal-pradesh
791102,7308,2019,3,arunachal-pradesh
792103,5172,2019,3,arunachal-pradesh
790104,4964,2019,3,arunachal-pradesh
791001,4733,2019,3,arunachal-pradesh
792001,4605,2019,3,arunachal-pradesh
791109,3715,2019,3,arunachal-pradesh
790116,3709,2019,3,arunachal-pradesh
papum pare,44746,2019,4,arunachal-pradesh
west kameng,12562,2019,4,arunachal-pradesh
east siang,9859,2019,4,arunachal-pradesh
changlang,9662,2019,4,arunachal-pradesh
lohit,7386,2019,4,arunachal-pradesh
tawang,7303,2019,4,arunachal-pradesh
namsai,5190,2019,4,arunachal-pradesh
west siang,4773,2019,4,arunachal-pradesh
lower dibang valley,3944,2019,4,arunachal-pradesh
tirap,3605,2019,4,arunachal-pradesh
791110,13737,2019,4,arunachal-pradesh
791111,13109,2019,4,arunachal-pradesh
791113,8753,2019,4,arunachal-pradesh
791102,8369,2019,4,arunachal-pradesh
792103,5974,2019,4,arunachal-pradesh
790104,5523,2019,4,arunachal-pradesh
791001,5499,2019,4,arunachal-pradesh
792001,5268,2019,4,arunachal-pradesh
791109,4216,2019,4,arunachal-pradesh
790116,4071,2019,4,arunachal-pradesh
papum pare,51342,2020,1,arunachal-pradesh
west kameng,13983,2020,1,arunachal-pradesh
east siang,11298,2020,1,arunachal-pradesh
changlang,11262,2020,1,arunachal-pradesh
lohit,8454,2020,1,arunachal-pradesh
tawang,8048,2020,1,arunachal-pradesh
namsai,6029,2020,1,arunachal-pradesh
west siang,5757,2020,1,arunachal-pradesh
lower dibang valley,4650,2020,1,arunachal-pradesh
lower subansiri,4351,2020,1,arunachal-pradesh
791110,15867,2020,1,arunachal-pradesh
791111,14888,2020,1,arunachal-pradesh
791113,10049,2020,1,arunachal-pradesh
791102,9584,2020,1,arunachal-pradesh
792103,6949,2020,1,arunachal-pradesh
791001,6631,2020,1,arunachal-pradesh
790104,6108,2020,1,arunachal-pradesh
792001,6044,2020,1,arunachal-pradesh
791109,4808,2020,1,arunachal-pradesh
792110,4690,2020,1,arunachal-pradesh
papum pare,59968,2020,2,arunachal-pradesh
west kameng,15766,2020,2,arunachal-pradesh
changlang,14036,2020,2,arunachal-pradesh
east siang,13601,2020,2,arunachal-pradesh
lohit,10154,2020,2,arunachal-pradesh
tawang,8993,2020,2,arunachal-pradesh
namsai,7426,2020,2,arunachal-pradesh
west siang,7239,2020,2,arunachal-pradesh
lower dibang valley,5782,2020,2,arunachal-pradesh
lower subansiri,5392,2020,2,arunachal-pradesh
791110,18699,2020,2,arunachal-pradesh
791111,17137,2020,2,arunachal-pradesh
791113,11777,2020,2,arunachal-pradesh
791102,11547,2020,2,arunachal-pradesh
792103,8648,2020,2,arunachal-pradesh
791001,8304,2020,2,arunachal-pradesh
792001,7106,2020,2,arunachal-pradesh
790104,6860,2020,2,arunachal-pradesh
792110,5825,2020,2,arunachal-pradesh
791109,5521,2020,2,arunachal-pradesh
papum pare,69419,2020,3,arunachal-pradesh
west kameng,17636,2020,3,arunachal-pradesh
changlang,16385,2020,3,arunachal-pradesh
east siang,15921,2020,3,arunachal-pradesh
lohit,11755,2020,3,arunachal-pradesh
tawang,9944,2020,3,arunachal-pradesh
west siang,8623,2020,3,arunachal-pradesh
namsai,8553,2020,3,arunachal-pradesh
lower dibang valley,6799,2020,3,arunachal-pradesh
lower subansiri,6456,2020,3,arunachal-pradesh
791110,21772,2020,3,arunachal-pradesh
791111,19597,2020,3,arunachal-pradesh
791113,13723,2020,3,arunachal-pradesh
791102,13422,2020,3,arunachal-pradesh
792103,9996,2020,3,arunachal-pradesh
791001,9880,2020,3,arunachal-pradesh
792001,8196,2020,3,arunachal-pradesh
790104,7622,2020,3,arunachal-pradesh
792110,6844,2020,3,arunachal-pradesh
791109,6404,2020,3,arunachal-pradesh
papum pare,77936,2020,4,arunachal-pradesh
west kameng,19464,2020,4,arunachal-pradesh
changlang,18203,2020,4,arunachal-pradesh
east siang,17822,2020,4,arunachal-pradesh
lohit,13126,2020,4,arunachal-pradesh
tawang,10909,2020,4,arunachal-pradesh
west siang,9911,2020,4,arunachal-pradesh
namsai,9437,2020,4,arunachal-pradesh
lower dibang valley,7693,2020,4,arunachal-pradesh
lower subansiri,7388,2020,4,arunachal-pradesh
791110,24414,2020,4,arunachal-pradesh
791111,21845,2020,4,arunachal-pradesh
791113,15540,2020,4,arunachal-pradesh
791102,14955,2020,4,arunachal-pradesh
791001,11382,2020,4,arunachal-pradesh
792103,10964,2020,4,arunachal-pradesh
792001,9130,2020,4,arunachal-pradesh
790104,8391,2020,4,arunachal-pradesh
792110,7743,2020,4,arunachal-pradesh
791109,7262,2020,4,arunachal-pradesh
papum pare,84715,2021,1,arunachal-pradesh
west kameng,21027,2021,1,arunachal-pradesh
changlang,19716,2021,1,arunachal-pradesh
east siang,19342,2021,1,arunachal-pradesh
lohit,14231,2021,1,arunachal-pradesh
tawang,11778,2021,1,arunachal-pradesh
west siang,10836,2021,1,arunachal-pradesh
namsai,10242,2021,1,arunachal-pradesh
lower dibang valley,8402,2021,1,arunachal-pradesh
lower subansiri,8044,2021,1,arunachal-pradesh
791110,26578,2021,1,arunachal-pradesh
791111,23660,2021,1,arunachal-pradesh
791113,16942,2021,1,arunachal-pradesh
791102,16191,2021,1,arunachal-pradesh
791001,12442,2021,1,arunachal-pradesh
792103,11916,2021,1,arunachal-pradesh
792001,9875,2021,1,arunachal-pradesh
790104,9066,2021,1,arunachal-pradesh
792110,8458,2021,1,arunachal-pradesh
791109,7917,2021,1,arunachal-pradesh
papum pare,90871,2021,2,arunachal-pradesh
west kameng,22625,2021,2,arunachal-pradesh
changlang,21404,2021,2,arunachal-pradesh
east siang,20817,2021,2,arunachal-pradesh
lohit,15360,2021,2,arunachal-pradesh
tawang,12636,2021,2,arunachal-pradesh
west siang,11657,2021,2,arunachal-pradesh
namsai,11111,2021,2,arunachal-pradesh
lower dibang valley,9094,2021,2,arunachal-pradesh
lower subansiri,8685,2021,2,arunachal-pradesh
791110,28553,2021,2,arunachal-pradesh
791111,25349,2021,2,arunachal-pradesh
791113,18141,2021,2,arunachal-pradesh
791102,17388,2021,2,arunachal-pradesh
791001,13401,2021,2,arunachal-pradesh
792103,12890,2021,2,arunachal-pradesh
792001,10617,2021,2,arunachal-pradesh
790104,9711,2021,2,arunachal-pradesh
792110,9156,2021,2,arunachal-pradesh
791109,8470,2021,2,arunachal-pradesh
papum pare,97854,2021,3,arunachal-pradesh
west kameng,24489,2021,3,arunachal-pradesh
changlang,23328,2021,3,arunachal-pradesh
east siang,22538,2021,3,arunachal-pradesh
lohit,16680,2021,3,arunachal-pradesh
tawang,13650,2021,3,arunachal-pradesh
west siang,12616,2021,3,arunachal-pradesh
namsai,12140,2021,3,arunachal-pradesh
lower dibang valley,9920,2021,3,arunachal-pradesh
lower subansiri,9451,2021,3,arunachal-pradesh
791110,30734,2021,3,arunachal-pradesh
791111,27265,2021,3,arunachal-pradesh
791113,19520,2021,3,arunachal-pradesh
791102,18855,2021,3,arunachal-pradesh
791001,14519,2021,3,arunachal-pradesh
792103,14068,2021,3,arunachal-pradesh
792001,11487,2021,3,arunachal-pradesh
790104,10467,2021,3,arunachal-pradesh
792110,9990,2021,3,arunachal-pradesh
791109,9111,2021,3,arunachal-pradesh
papum pare,104806,2021,4,arunachal-pradesh
west kameng,26237,2021,4,arunachal-pradesh
changlang,25155,2021,4,arunachal-pradesh
east siang,24208,2021,4,arunachal-pradesh
lohit,17980,2021,4,arunachal-pradesh
tawang,14665,2021,4,arunachal-pradesh
west siang,13555,2021,4,arunachal-pradesh
namsai,13092,2021,4,arunachal-pradesh
lower dibang valley,10679,2021,4,arunachal-pradesh
lower subansiri,10187,2021,4,arunachal-pradesh
791110,32931,2021,4,arunachal-pradesh
791111,29128,2021,4,arunachal-pradesh
791113,20914,2021,4,arunachal-pradesh
791102,20261,2021,4,arunachal-pradesh
791001,15589,2021,4,arunachal-pradesh
792103,15154,2021,4,arunachal-pradesh
792001,12358,2021,4,arunachal-pradesh
790104,11211,2021,4,arunachal-pradesh
792110,10752,2021,4,arunachal-pradesh
791109,9729,2021,4,arunachal-pradesh
kamrup metropolitan,87336,2018,1,assam
dibrugarh,21182,2018,1,assam
barpeta,20485,2018,1,assam
nagaon,19619,2018,1,assam
cachar,19567,2018,1,assam
sonitpur,18986,2018,1,assam
jorhat,16442,2018,1,assam
tinsukia,15998,2018,1,assam
kamrup,15241,2018,1,assam
dhubri,11421,2018,1,assam
781032,7209,2018,1,assam
781001,5507,2018,1,assam
781022,5418,2018,1,assam
781038,4731,2018,1,assam
783380,4571,2018,1,assam
785001,4526,2018,1,assam
781011,4127,2018,1,assam
786001,4122,2018,1,assam
781009,3639,2018,1,assam
781028,3517,2018,1,assam
kamrup metropolitan,124720,2018,2,assam
dibrugarh,30527,2018,2,assam
barpeta,29882,2018,2,assam
nagaon,29412,2018,2,assam
cachar,29381,2018,2,assam
sonitpur,28409,2018,2,assam
tinsukia,23900,2018,2,assam
jorhat,23683,2018,2,assam
kamrup,23595,2018,2,assam
dhubri,16701,2018,2,assam
781032,10189,2018,2,assam
781022,7914,2018,2,assam
781001,7685,2018,2,assam
781038,6711,2018,2,assam
783380,6411,2018,2,assam
785001,6375,2018,2,assam
781011,5954,2018,2,assam
786001,5881,2018,2,assam
781009,5216,2018,2,assam
781028,5010,2018,2,assam
kamrup metropolitan,164101,2018,3,assam
barpeta,41158,2018,3,assam
cachar,40888,2018,3,assam
dibrugarh,40711,2018,3,assam
nagaon,40687,2018,3,assam
sonitpur,38797,2018,3,assam
kamrup,33197,2018,3,assam
tinsukia,32870,2018,3,assam
jorhat,32134,2018,3,assam
dhubri,22705,2018,3,assam
781032,13555,2018,3,assam
781022,10377,2018,3,assam
781001,10057,2018,3,assam
785001,8633,2018,3,assam
781038,8582,2018,3,assam
783380,8312,2018,3,assam
781011,7916,2018,3,assam
786001,7732,2018,3,assam
781028,6759,2018,3,assam
781009,6651,2018,3,assam
kamrup metropolitan,214212,2018,4,assam
barpeta,55068,2018,4,assam
nagaon,54395,2018,4,assam
cachar,53209,2018,4,assam
dibrugarh,52539,2018,4,assam
sonitpur,51420,2018,4,assam
kamrup,44868,2018,4,assam
tinsukia,42624,2018,4,assam
jorhat,41100,2018,4,assam
dhubri,30132,2018,4,assam
781032,17802,2018,4,assam
781022,13976,2018,4,assam
781001,12969,2018,4,assam
781038,11283,2018,4,assam
785001,10937,2018,4,assam
783380,10374,2018,4,assam
781011,10054,2018,4,assam
786001,9765,2018,4,assam
781028,8801,2018,4,assam
781019,8559,2018,4,assam
kamrup metropolitan,255112,2019,1,assam
barpeta,67729,2019,1,assam
nagaon,66306,2019,1,assam
cachar,64241,2019,1,assam
dibrugarh,62656,2019,1,assam
sonitpur,62218,2019,1,assam
kamrup,54910,2019,1,assam
tinsukia,51108,2019,1,assam
jorhat,48594,2019,1,assam
dhubri,36652,2019,1,assam
781032,21003,2019,1,assam
781022,16624,2019,1,assam
781001,15399,2019,1,assam
781038,13630,2019,1,assam
785001,12724,2019,1,assam
783380,12282,2019,1,assam
781011,11982,2019,1,assam
786001,11437,2019,1,assam
781028,10474,2019,1,assam
781019,10045,2019,1,assam
kamrup metropolitan,299219,2019,2,assam
barpeta,80544,2019,2,assam
nagaon,79322,2019,2,assam
cachar,76533,2019,2,assam
dibrugarh,74342,2019,2,assam
sonitpur,73717,2019,2,assam
kamrup,65883,2019,2,assam
tinsukia,60548,2019,2,assam
jorhat,56713,2019,2,assam
dhubri,43396,2019,2,assam
781032,24543,2019,2,assam
781022,19460,2019,2,assam
781001,17922,2019,2,assam
781038,15681,2019,2,assam
783380,14452,2019,2,assam
785001,14373,2019,2,assam
781011,13970,2019,2,assam
786001,13366,2019,2,assam
781009,12874,2019,2,assam
781028,12313,2019,2,assam
kamrup metropolitan,340588,2019,3,assam
nagaon,100993,2019,3,assam
barpeta,92001,2019,3,assam
cachar,88048,2019,3,assam
dibrugarh,84029,2019,3,assam
sonitpur,83930,2019,3,assam
kamrup,75174,2019,3,assam
tinsukia,68999,2019,3,assam
jorhat,63858,2019,3,assam
dhubri,48953,2019,3,assam
781032,27912,2019,3,assam
781022,22162,2019,3,assam
781001,20205,2019,3,assam
781038,17651,2019,3,assam
783380,16289,2019,3,assam
785001,16065,2019,3,assam
781011,15923,2019,3,assam
781009,15432,2019,3,assam
786001,15231,2019,3,assam
781028,13989,2019,3,assam
kamrup metropolitan,373761,2019,4,assam
nagaon,114296,2019,4,assam
barpeta,103248,2019,4,assam
cachar,98890,2019,4,assam
sonitpur,93662,2019,4,assam
dibrugarh,93614,2019,4,assam
kamrup,84609,2019,4,assam
tinsukia,76944,2019,4,assam
jorhat,70809,2019,4,assam
golaghat,54950,2019,4,assam
781032,30419,2019,4,assam
781022,24236,2019,4,assam
781001,21980,2019,4,assam
781038,19306,2019,4,assam
783380,17946,2019,4,assam
785001,17515,2019,4,assam
781011,17500,2019,4,assam
781009,17023,2019,4,assam
786001,16755,2019,4,assam
781028,15378,2019,4,assam
kamrup metropolitan,412013,2020,1,assam
nagaon,129371,2020,1,assam
barpeta,116286,2020,1,assam
cachar,111470,2020,1,assam
sonitpur,105050,2020,1,assam
dibrugarh,104663,2020,1,assam
kamrup,95973,2020,1,assam
tinsukia,86763,2020,1,assam
jorhat,78731,2020,1,assam
dhubri,62477,2020,1,assam
781032,33205,2020,1,assam
781022,26607,2020,1,assam
781001,24106,2020,1,assam
781038,21242,2020,1,assam
783380,19871,2020,1,assam
781011,19355,2020,1,assam
785001,19193,2020,1,assam
781009,18666,2020,1,assam
786001,18552,2020,1,assam
781028,17121,2020,1,assam
kamrup metropolitan,457023,2020,2,assam
nagaon,151932,2020,2,assam
barpeta,135525,2020,2,assam
cachar,129067,2020,2,assam
sonitpur,121435,2020,2,assam
dibrugarh,121028,2020,2,assam
kamrup,112992,2020,2,assam
tinsukia,101864,2020,2,assam
jorhat,90601,2020,2,assam
dhubri,76285,2020,2,assam
781032,36494,2020,2,assam
781022,29237,2020,2,assam
781001,26634,2020,2,assam
781038,23439,2020,2,assam
783380,22873,2020,2,assam
781011,21654,2020,2,assam
785001,21271,2020,2,assam
786001,20738,2020,2,assam
781009,19800,2020,2,assam
781028,19046,2020,2,assam
kamrup metropolitan,499403,2020,3,assam
nagaon,168903,2020,3,assam
barpeta,150166,2020,3,assam
cachar,143851,2020,3,assam
dibrugarh,134339,2020,3,assam
sonitpur,134006,2020,3,assam
kamrup,124944,2020,3,assam
tinsukia,113239,2020,3,assam
jorhat,99517,2020,3,assam
dhubri,84816,2020,3,assam
781032,39646,2020,3,assam
781022,31853,2020,3,assam
781001,29045,2020,3,assam
781038,25600,2020,3,assam
783380,25150,2020,3,assam
781011,23762,2020,3,assam
785001,23212,2020,3,assam
786001,22736,2020,3,assam
781028,20913,2020,3,assam
781009,20809,2020,3,assam
kamrup metropolitan,546458,2020,4,assam
nagaon,185101,2020,4,assam
barpeta,164341,2020,4,assam
cachar,158821,2020,4,assam
dibrugarh,147001,2020,4,assam
sonitpur,146796,2020,4,assam
kamrup,136799,2020,4,assam
tinsukia,124067,2020,4,assam
jorhat,108380,2020,4,assam
dhubri,93699,2020,4,assam
781032,43335,2020,4,assam
781022,34873,2020,4,assam
781001,31894,2020,4,assam
781038,27985,2020,4,assam
783380,27308,2020,4,assam
781011,26044,2020,4,assam
785001,25298,2020,4,assam
786001,24846,2020,4,assam
781028,22952,2020,4,assam
782435,22802,2020,4,assam
kamrup metropolitan,589688,2021,1,assam
nagaon,200243,2021,1,assam
barpeta,177789,2021,1,assam
cachar,172056,2021,1,assam
sonitpur,158555,2021,1,assam
dibrugarh,158509,2021,1,assam
kamrup,147671,2021,1,assam
tinsukia,134067,2021,1,assam
jorhat,116616,2021,1,assam
dhubri,101643,2021,1,assam
781032,46783,2021,1,assam
781022,37652,2021,1,assam
781001,34483,2021,1,assam
781038,30260,2021,1,assam
783380,29414,2021,1,assam
781011,28064,2021,1,assam
785001,27259,2021,1,assam
786001,26762,2021,1,assam
781028,24813,2021,1,assam
782435,24658,2021,1,assam
kamrup metropolitan,630676,2021,2,assam
nagaon,215750,2021,2,assam
barpeta,191700,2021,2,assam
cachar,185350,2021,2,assam
dibrugarh,170604,2021,2,assam
sonitpur,170519,2021,2,assam
kamrup,159018,2021,2,assam
tinsukia,144571,2021,2,assam
jorhat,125247,2021,2,assam
dhubri,109873,2021,2,assam
781032,49999,2021,2,assam
781022,40254,2021,2,assam
781001,36847,2021,2,assam
781038,32353,2021,2,assam
783380,31551,2021,2,assam
781011,30045,2021,2,assam
785001,29194,2021,2,assam
786001,28664,2021,2,assam
781028,26557,2021,2,assam
782435,26455,2021,2,assam
kamrup metropolitan,677223,2021,3,assam
nagaon,233909,2021,3,assam
barpeta,207997,2021,3,assam
cachar,200721,2021,3,assam
sonitpur,184448,2021,3,assam
dibrugarh,184280,2021,3,assam
kamrup,172652,2021,3,assam
tinsukia,156657,2021,3,assam
jorhat,135179,2021,3,assam
dhubri,119554,2021,3,assam
781032,53594,2021,3,assam
781022,43191,2021,3,assam
781001,39514,2021,3,assam
781038,34724,2021,3,assam
783380,34031,2021,3,assam
781011,32293,2021,3,assam
785001,31327,2021,3,assam
786001,30785,2021,3,assam
782435,28639,2021,3,assam
781028,28555,2021,3,assam
kamrup metropolitan,723960,2021,4,assam
nagaon,251340,2021,4,assam
barpeta,223375,2021,4,assam
cachar,215876,2021,4,assam
sonitpur,198091,2021,4,assam
dibrugarh,197521,2021,4,assam
kamrup,185421,2021,4,assam
tinsukia,168240,2021,4,assam
jorhat,145111,2021,4,assam
dhubri,128621,2021,4,assam
781032,57249,2021,4,assam
781022,46108,2021,4,assam
781001,42225,2021,4,assam
781038,37135,2021,4,assam
783380,36481,2021,4,assam
781011,34495,2021,4,assam
785001,33508,2021,4,assam
786001,32892,2021,4,assam
782435,30729,2021,4,assam
781028,30534,2021,4,assam
patna,425009,2018,1,bihar
muzaffarpur,125298,2018,1,bihar
gaya,91015,2018,1,bihar
purbi champaran,87561,2018,1,bihar
samastipur,76068,2018,1,bihar
bhagalpur,76063,2018,1,bihar
nalanda,75201,2018,1,bihar
darbhanga,74414,2018,1,bihar
vaishali,67921,2018,1,bihar
pashchim champaran,67656,2018,1,bihar
800001,71092,2018,1,bihar
800006,51989,2018,1,bihar
800020,46299,2018,1,bihar
845401,26349,2018,1,bihar
823001,22311,2018,1,bihar
801503,20404,2018,1,bihar
845438,20223,2018,1,bihar
842001,20084,2018,1,bihar
812001,20071,2018,1,bihar
842002,20024,2018,1,bihar
patna,568657,2018,2,bihar
muzaffarpur,172315,2018,2,bihar
gaya,126422,2018,2,bihar
purbi champaran,125890,2018,2,bihar
samastipur,107143,2018,2,bihar
bhagalpur,106461,2018,2,bihar
darbhanga,105558,2018,2,bihar
nalanda,104076,2018,2,bihar
pashchim champaran,97301,2018,2,bihar
vaishali,96694,2018,2,bihar
800001,94711,2018,2,bihar
800006,68659,2018,2,bihar
800020,60774,2018,2,bihar
845401,36977,2018,2,bihar
823001,30395,2018,2,bihar
845438,28375,2018,2,bihar
842001,27334,2018,2,bihar
801503,27233,2018,2,bihar
812001,26979,2018,2,bihar
842002,26341,2018,2,bihar
patna,684421,2018,3,bihar
muzaffarpur,211519,2018,3,bihar
purbi champaran,162122,2018,3,bihar
gaya,160375,2018,3,bihar
samastipur,134680,2018,3,bihar
darbhanga,132803,2018,3,bihar
bhagalpur,131270,2018,3,bihar
nalanda,128472,2018,3,bihar
pashchim champaran,124955,2018,3,bihar
saran,123407,2018,3,bihar
800001,112494,2018,3,bihar
800006,82368,2018,3,bihar
800020,72430,2018,3,bihar
845401,45977,2018,3,bihar
823001,37326,2018,3,bihar
845438,35432,2018,3,bihar
842001,32797,2018,3,bihar
801503,32597,2018,3,bihar
812001,31778,2018,3,bihar
842002,31195,2018,3,bihar
patna,826399,2018,4,bihar
muzaffarpur,260789,2018,4,bihar
purbi champaran,206934,2018,4,bihar
gaya,203926,2018,4,bihar
samastipur,169774,2018,4,bihar
darbhanga,167302,2018,4,bihar
